"","fDate","datalogger","temp_min","temp_median","temp_mean","temp_max","hum_min","hum_median","hum_mean","hum_max","vpd_min","vpd_median","vpd_mean","vpd_max","transect","Community","site","time"
"389",2020-01-09,3,2.4,3.95,5.91354166666667,14.4,68.8,90.55,87.5364583333333,93.4,0.053268878512986,0.077134734809883,0.136734413388562,0.505544028688053,"t1","B forest +reg","B forest +reg / t1",19
"390",2020-01-10,3,5.4,7.75,9.70416666666667,18.1,49.5,80.2,75.6572916666667,90.9,0.0836936657404608,0.204738907605348,0.355185346865726,1.02663127307726,"t1","B forest +reg","B forest +reg / t1",20
"391",2020-01-11,3,4,9.85,12.2604166666667,25,43.3,69.5,70.1229166666667,89.6,0.0873663070050611,0.379428040727574,0.560680959891756,1.67602809916796,"t1","B forest +reg","B forest +reg / t1",21
"392",2020-01-12,3,6.8,14.25,16.4416666666667,29.2,31.4,65.3,62.7604166666667,86.5,0.152944470370277,0.594547509700927,0.945512076642146,2.71194984377347,"t1","B forest +reg","B forest +reg / t1",22
"393",2020-01-13,3,11.5,16.85,18.9822916666667,27.9,35.8,58,58.7208333333333,80.2,0.287212963864445,0.870350893774664,1.04495201262101,2.26412055895734,"t1","B forest +reg","B forest +reg / t1",23
"394",2020-01-14,3,6.7,12.2,12.809375,22.6,40.8,64.9,63.7947916666667,82.3,0.186248996292823,0.468307430623939,0.603756382440194,1.60208826816638,"t1","B forest +reg","B forest +reg / t1",24
"395",2020-01-15,3,5.2,7,8.83645833333333,16.9,35.2,56.5,52.1583333333333,64.1,0.319795160282455,0.435937362280004,0.586220455227713,1.24849917310951,"t1","B forest +reg","B forest +reg / t1",25
"396",2020-01-16,3,0.7,6.9,9.81458333333333,24.3,35.9,57.45,55.4958333333333,78.4,0.143839413131852,0.432305536126688,0.689426042183815,1.93369307106816,"t1","B forest +reg","B forest +reg / t1",26
"397",2020-01-17,3,6.7,14.2,16.3291666666667,28.5,34.1,57.5,57.2041666666667,79.6,0.239425812801525,0.696377064902881,0.998953560021343,2.56733089200021,"t1","B forest +reg","B forest +reg / t1",27
"398",2020-01-18,3,9.1,18.6,19.121875,30.7,30.4,52.2,53.859375,76.9,0.297062650561974,1.08777434977659,1.24963992987085,2.96587117709688,"t1","B forest +reg","B forest +reg / t1",28
"399",2020-01-19,3,9.2,19.45,19.78125,29.8,24.4,39.45,41.7208333333333,63.1,0.457058414627909,1.30522179128155,1.55856199789388,3.18472583104084,"t1","B forest +reg","B forest +reg / t1",29
"400",2020-01-20,3,7.6,15.65,18.0197916666667,30.6,26.2,49.95,48.4760416666667,71.1,0.321940344630936,0.879549848607464,1.32030705925967,3.14019979248221,"t1","B forest +reg","B forest +reg / t1",30
"401",2020-01-21,3,11.3,19.85,19.9458333333333,30.7,29.8,46.95,49.7645833333333,74.3,0.366715489595187,1.20714909133519,1.38275752839519,3.04337546761586,"t1","B forest +reg","B forest +reg / t1",31
"402",2020-01-22,3,10.6,21.45,20.8864583333333,31.3,22.5,46.8,48.3416666666667,71.7,0.386024854601746,1.4431755227478,1.51524698028784,3.39855680488149,"t1","B forest +reg","B forest +reg / t1",32
"403",2020-01-23,3,9.4,20.5,19.1583333333333,29.3,25.4,36,37.7322916666667,57.6,0.512277842413636,1.5217513245203,1.5126419373284,3.01240783549582,"t1","B forest +reg","B forest +reg / t1",33
"404",2020-01-24,3,7.6,14.05,14.9572916666667,23.5,30.7,44.95,46.8416666666667,63.3,0.388850482466019,0.901120110366329,1.03198098143281,2.00567761395488,"t1","B forest +reg","B forest +reg / t1",34
"405",2020-01-25,3,11.5,15.25,16.5166666666667,24.6,35,57.85,55.7927083333333,70.2,0.416799148967349,0.782337542273602,0.887530801125351,1.76899366122955,"t1","B forest +reg","B forest +reg / t1",35
"406",2020-01-26,3,10.5,15.75,16.9541666666667,25.1,29.5,59.1,52.89375,70.9,0.370918138365574,0.74728002311986,1.02635209114592,2.2299324602463,"t1","B forest +reg","B forest +reg / t1",36
"407",2020-01-27,3,5.7,14.05,15.3395833333333,27.2,32,47.85,50.59375,72.1,0.270344767966076,0.816342268136577,1.03832391512374,2.40872904106379,"t1","B forest +reg","B forest +reg / t1",37
"408",2020-01-28,3,11.3,14.75,14.925,21.7,36.4,59.35,60.94375,85,0.224044057044425,0.694729896768638,0.703294539061963,1.43844047743832,"t1","B forest +reg","B forest +reg / t1",38
"409",2020-01-29,3,4.6,8.5,11.25,22.2,33.2,52.45,48.915625,61.3,0.333945972951343,0.52788095843377,0.781152284398581,1.75702849176949,"t1","B forest +reg","B forest +reg / t1",39
"410",2020-01-30,3,6.6,13.75,14.9447916666667,21.9,30.9,43,42.6479166666667,58.7,0.453304435421685,0.940653278722006,1.02049327970667,1.58975376761026,"t1","B forest +reg","B forest +reg / t1",40
"411",2020-01-31,3,13.2,15.65,16.89375,23.3,36.9,67.25,61.6385416666667,75,0.380800826113566,0.607485768851521,0.808991736557427,1.77054123892944,"t1","B forest +reg","B forest +reg / t1",41
"412",2020-02-01,3,9.4,13.8,14.5791666666667,21.7,41.4,64.85,64.39375,80,0.263449540385051,0.568803652522365,0.63409879113242,1.47192546652823,"t1","B forest +reg","B forest +reg / t1",42
"413",2020-02-02,3,3.4,9.5,12.0166666666667,23.5,26.1,65.05,59.1125,79.8,0.162441500191616,0.422290793082974,0.728638837541608,2.09288098847466,"t1","B forest +reg","B forest +reg / t1",43
"414",2020-02-03,3,6.5,9.6,10.559375,21.7,27.5,72.45,65.5822916666667,87.4,0.147532579420294,0.318910341353564,0.467731753590337,1.81889756023904,"t1","B forest +reg","B forest +reg / t1",44
"415",2020-02-04,3,3,6.7,7.28958333333333,12.5,62.2,88.65,85.9322916666667,93.5,0.0604851124478198,0.112376827390587,0.159102689741014,0.511507214269301,"t1","B forest +reg","B forest +reg / t1",45
"416",2020-02-05,3,2.1,6.05,7.871875,16.8,45.3,77.4,71.709375,88,0.091988226077721,0.210486561666409,0.364058495143838,1.03895681825531,"t1","B forest +reg","B forest +reg / t1",46
"417",2020-02-06,3,3.8,9.85,10.8385416666667,21,39.1,75.15,69.996875,86.7,0.10940178744993,0.283715001494282,0.473909068084759,1.39800379865956,"t1","B forest +reg","B forest +reg / t1",47
"418",2020-02-07,3,1.6,8.65,10.6489583333333,22.1,33.2,60.2,60.1708333333333,84.8,0.111660810800168,0.458164056984894,0.66795937768318,1.76211652196726,"t1","B forest +reg","B forest +reg / t1",48
"419",2020-02-08,3,4.1,12.55,13.9677083333333,26.5,32.1,54.8,55.0385416666667,78.8,0.186025307787675,0.680646160821856,0.926026450902285,2.24903137797204,"t1","B forest +reg","B forest +reg / t1",49
"420",2020-02-09,3,13.8,16.75,18.6666666666667,26.2,38.5,63.5,61.5166666666667,76.2,0.388056712562838,0.692451264459773,0.906831512802837,1.93269556743705,"t1","B forest +reg","B forest +reg / t1",50
"421",2020-02-10,3,12.4,16.1,19.2645833333333,29.9,36.5,70.1,64.2552083333333,83.7,0.244581039595233,0.541561053940916,0.983053957925338,2.67500119406208,"t1","B forest +reg","B forest +reg / t1",51
"422",2020-02-11,3,13.7,17.9,20.5895833333333,31,29.1,59.8,58.871875,76.8,0.369860432011947,0.870461323199148,1.18057398622678,2.74798358417852,"t1","B forest +reg","B forest +reg / t1",52
"423",2020-02-12,3,9.7,14.9,15.228125,26.4,27.8,54.7,56.8354166666667,85.2,0.207000919621368,0.764608182921404,0.827596484053231,2.48115820156162,"t1","B forest +reg","B forest +reg / t1",53
"424",2020-02-13,3,3.8,8.55,9.72395833333333,17.5,42.7,65.05,60.8822916666667,77.7,0.184725171606369,0.391701908457753,0.530694635675396,1.15026694384253,"t1","B forest +reg","B forest +reg / t1",54
"425",2020-02-14,3,6.5,9.35,10.4166666666667,16.8,44.5,64,62.8489583333333,69.8,0.303625572609052,0.444460333986139,0.485427161141495,0.981015937202904,"t1","B forest +reg","B forest +reg / t1",55
"426",2020-02-15,3,8,11.75,13.175,21.3,50,65.4,64.1791666666667,74.9,0.276529318574008,0.457265123462943,0.587043365353729,1.2559091011333,"t1","B forest +reg","B forest +reg / t1",56
"427",2020-02-16,3,9.1,11.15,12.6177083333333,20.2,42.6,64.1,60.653125,75,0.290100244689428,0.476248017004455,0.613880849031713,1.34736978510466,"t1","B forest +reg","B forest +reg / t1",57
"428",2020-02-17,3,6.6,8.9,10.4791666666667,15.8,41.1,61.9,58.8927083333333,69.9,0.308287201753066,0.439728218406309,0.556312112195073,1.06131033924804,"t1","B forest +reg","B forest +reg / t1",58
"429",2020-02-18,3,6.5,9.35,11.8020833333333,21,42.5,56.65,54.3520833333333,64,0.35475999293871,0.527146848318799,0.689751246143049,1.36055726833832,"t1","B forest +reg","B forest +reg / t1",59
"430",2020-02-19,3,6.9,11.5,11.996875,19,26.5,53.45,50.3041666666667,72,0.292515884335776,0.558376851507315,0.767745833859586,1.62113458978801,"t1","B forest +reg","B forest +reg / t1",60
"431",2020-02-20,3,2.2,11.65,11.825,22.6,25.9,43.15,47.3239583333333,72.6,0.207852001304561,0.789120344965353,0.898558936665942,2.01224488664883,"t1","B forest +reg","B forest +reg / t1",61
"432",2020-02-21,3,7.6,13.55,14.5072916666667,23.6,27.5,32.9,34.740625,48.7,0.588084786767982,1.08088921059866,1.15961090257537,2.08416065102268,"t1","B forest +reg","B forest +reg / t1",62
"433",2020-02-22,3,8.6,12.85,15.31875,25.7,29.4,42,41.9208333333333,56.4,0.522183318266601,0.844989650218075,1.13015061568986,2.2711103940891,"t1","B forest +reg","B forest +reg / t1",63
"434",2020-02-23,3,7.5,15.9,16.4270833333333,26,28.8,47,48.0083333333333,70.4,0.350628098112901,0.992927704671302,1.12372603698565,2.34515896419073,"t1","B forest +reg","B forest +reg / t1",64
"435",2020-02-24,3,6.7,10.6,11.0572916666667,20.4,32.5,55.1,54.078125,65.8,0.368360800503022,0.566619619079495,0.639638941428745,1.62395486179869,"t1","B forest +reg","B forest +reg / t1",65
"436",2020-02-25,3,8.3,10.6,12.7125,21.1,39.5,57,54.759375,67.2,0.363012630638442,0.541812789573091,0.729198808641856,1.50108671978792,"t1","B forest +reg","B forest +reg / t1",66
"437",2020-02-26,3,4.8,11.4,13.2666666666667,25.1,35.4,66.4,63.7333333333333,86.5,0.130315800264192,0.473000147339887,0.706415606118895,1.99403461784826,"t1","B forest +reg","B forest +reg / t1",67
"438",2020-02-27,3,9.4,16.5,17.271875,25.2,31.6,50.1,49.8375,71.1,0.348122212177734,0.921635919621878,1.09488920363069,2.0619429175273,"t1","B forest +reg","B forest +reg / t1",68
"439",2020-02-28,3,10.1,15.2,16.6958333333333,25.5,30.3,56.1,54.6135416666667,76,0.307958077584144,0.779730538149604,0.986556372530908,2.14602021927534,"t1","B forest +reg","B forest +reg / t1",69
"440",2020-02-29,3,8.4,16,17.7947916666667,29.8,25.2,53.35,51.15625,76.7,0.279922791106303,0.861014995746244,1.25940437651145,3.08268328711839,"t1","B forest +reg","B forest +reg / t1",70
"441",2020-03-01,3,9.2,16.25,18.765625,31.5,27.3,41.25,43.20625,65.5,0.448843778563039,1.12527767635158,1.45840899608806,3.35599782877301,"t1","B forest +reg","B forest +reg / t1",71
"442",2020-03-02,3,8.9,17.25,18.5791666666667,28.9,27.4,52,50.1510416666667,71.7,0.356045818047557,0.961199371884967,1.28152425227765,2.89154145770805,"t1","B forest +reg","B forest +reg / t1",72
"443",2020-03-03,3,7.2,16.15,17.1364583333333,28.9,24.6,49.35,49.0145833333333,71.6,0.309011490441215,0.942852534384145,1.2229308944645,3.01552179683523,"t1","B forest +reg","B forest +reg / t1",73
"444",2020-03-04,3,7.8,14.6,16.2,26.2,28.6,46.65,45.025,62,0.414892830180797,0.84887484600683,1.15219666212076,2.4076365809071,"t1","B forest +reg","B forest +reg / t1",74
"445",2020-03-05,3,9.1,14.5,16.503125,26.6,31.1,54.9,53.23125,71.9,0.36540150336992,0.75694690976053,1.02320058086694,2.22735773164519,"t1","B forest +reg","B forest +reg / t1",75
"446",2020-03-06,3,9.6,16.05,17.0770833333333,27.5,21.8,57.3,55.9614583333333,76.5,0.295228795525421,0.806571222229399,1.01100420482928,2.73897032186873,"t1","B forest +reg","B forest +reg / t1",76
"447",2020-03-07,3,7.5,14.05,13.303125,21.6,25.2,52.35,49.5354166666667,59.7,0.454909044322898,0.771370544819555,0.806776407495979,1.93730818509209,"t1","B forest +reg","B forest +reg / t1",77
"448",2020-03-08,3,3.9,9.1,10.6895833333333,22.1,35.3,60.75,58.209375,76.3,0.212599731409987,0.435983823568328,0.627745486546577,1.6796008369329,"t1","B forest +reg","B forest +reg / t1",78
"449",2020-03-09,3,3.4,13.25,12.90625,24.6,30.4,51.7,51.8145833333333,74.5,0.208286935116159,0.732371861704261,0.878634976938566,2.16126202893326,"t1","B forest +reg","B forest +reg / t1",79
"450",2020-03-10,3,5.3,11.9,13.7625,25.9,34.7,51.85,51.5166666666667,72,0.292467974785347,0.666844757804612,0.91015273113105,2.12372764568345,"t1","B forest +reg","B forest +reg / t1",80
"451",2020-03-11,3,9.7,14.75,15.2625,21.8,37.8,59.4,62.1760416666667,87.2,0.158274522066477,0.692875820136345,0.741932108006816,1.63078565836246,"t1","B forest +reg","B forest +reg / t1",81
"452",2020-03-12,3,8.4,11.3,13.8145833333333,23.1,40,63.4,62.3458333333333,81.3,0.217519953148025,0.481896128499524,0.685758955701284,1.65704500566473,"t1","B forest +reg","B forest +reg / t1",82
"453",2020-03-13,3,7.2,12.05,12.3177083333333,16.9,49.7,74.8,72.6354166666667,88.7,0.14117697303233,0.342580714520949,0.419824688702845,0.972128613117779,"t1","B forest +reg","B forest +reg / t1",83
"454",2020-03-14,3,5.1,6.25,8.89166666666667,17.5,44.5,71.55,66.1729166666667,76.6,0.207306792038784,0.269620962703713,0.446076815616742,1.08803609696798,"t1","B forest +reg","B forest +reg / t1",84
"455",2020-03-15,3,2.4,9.65,10.5385416666667,20.6,46.9,72.05,68.6864583333333,87.8,0.104466368467227,0.33867782603996,0.495015510146264,1.29337044112468,"t1","B forest +reg","B forest +reg / t1",85
"456",2020-03-16,3,5.7,11.75,12.403125,20.8,40.6,68.4,65.6395833333333,84.2,0.162241464581587,0.46224296791732,0.578109846409604,1.4379267571019,"t1","B forest +reg","B forest +reg / t1",86
"457",2020-03-17,3,7.2,11.35,13.1604166666667,21,43.3,67.45,64.5895833333333,83.6,0.173067608901871,0.417486520837291,0.599088241890922,1.4104859754333,"t1","B forest +reg","B forest +reg / t1",87
"458",2020-03-18,3,4.1,11.95,11.9947916666667,22.5,34.5,69,64.3239583333333,87.7,0.131581956236473,0.423279492402161,0.61835471632237,1.56477915809647,"t1","B forest +reg","B forest +reg / t1",88
"459",2020-03-19,3,2.7,11.5,11.228125,21.5,34.8,52.7,53.2354166666667,73.6,0.205620322596838,0.657431536802772,0.74839195966086,1.66549629239561,"t1","B forest +reg","B forest +reg / t1",89
"460",2020-03-20,3,6.9,13.4,14.459375,23.4,43.1,62.05,60.5916666666667,79.9,0.222286766376751,0.582284838322386,0.736637595641745,1.62378559101458,"t1","B forest +reg","B forest +reg / t1",90
"461",2020-03-21,3,8.1,12.3,13.3395833333333,21.1,36.6,56.45,53.6052083333333,68.7,0.339426183190841,0.611056756379796,0.770396627032263,1.48288260072103,"t1","B forest +reg","B forest +reg / t1",91
"462",2020-03-22,3,4,10.5,11.56875,20,43.2,56,57.5302083333333,77.1,0.20871623309459,0.572310117271968,0.644857466730183,1.33314509673395,"t1","B forest +reg","B forest +reg / t1",92
"463",2020-03-23,3,7.1,11.25,10.9947916666667,17.3,48.4,67.95,70.3958333333333,91,0.123409766196471,0.368250873939623,0.391855823687828,1.02283631527733,"t1","B forest +reg","B forest +reg / t1",93
"464",2020-03-24,3,8.8,10.95,11.2677083333333,15.3,78.4,93.4,91.396875,95.4,0.0572442598547634,0.0863868467673922,0.122770477997974,0.36031905819837,"t1","B forest +reg","B forest +reg / t1",94
"465",2020-03-25,3,3.9,8.3,10.4208333333333,19.3,57.6,88.7,83.3375,95.4,0.0456996873512971,0.123376025816921,0.275897970913708,0.917820676392191,"t1","B forest +reg","B forest +reg / t1",95
"466",2020-03-26,3,9.1,10.8,13.2864583333333,21.6,53.4,74.1,70.3729166666667,78.8,0.253510293642524,0.336963846014449,0.502278945268892,1.06501091776104,"t1","B forest +reg","B forest +reg / t1",96
"467",2020-03-27,3,5.4,10.65,11.290625,19.2,52.5,70.15,70.1510416666667,87.1,0.124888547163007,0.409832345048699,0.454980333431096,1.01615323228943,"t1","B forest +reg","B forest +reg / t1",97
"468",2020-03-28,3,9,10.2,10.278125,13.2,60.7,82.9,81.7072916666667,91.7,0.0993012670949977,0.202206161962902,0.234578126740839,0.598618898650526,"t1","B forest +reg","B forest +reg / t1",98
"469",2020-03-29,3,0.3,6.5,6.584375,12.9,57.8,79.95,78.4166666666667,92.1,0.055400769873494,0.198500117749391,0.240947265914614,0.603425326972985,"t1","B forest +reg","B forest +reg / t1",99
"470",2020-03-30,3,-0.7,6.55,6.89895833333333,16.4,45.6,69.75,70.5729166666667,89.2,0.068128889742726,0.292199296304321,0.371326979117091,0.986338378302405,"t1","B forest +reg","B forest +reg / t1",100
"471",2020-03-31,3,8,9.25,11.3885416666667,18.9,54.7,67.9,67.3177083333333,77.6,0.25676503142719,0.374182105181765,0.469281497419309,0.956330214170453,"t1","B forest +reg","B forest +reg / t1",101
"472",2020-04-01,3,2.8,8.2,9.171875,16.3,45,68.25,64.3875,81.6,0.15040060479121,0.344074023844807,0.461520329927436,1.0102162161384,"t1","B forest +reg","B forest +reg / t1",102
"473",2020-04-02,3,1.1,8.25,8.94895833333333,19.2,40.6,71.15,66.7635416666667,87,0.100657260983943,0.304041405406345,0.480362734509241,1.30648272722927,"t1","B forest +reg","B forest +reg / t1",103
"474",2020-04-03,3,2.1,7.5,9.29791666666667,18.9,41.5,61.2,63.01875,83.4,0.149084458955551,0.406191579113575,0.491525658756551,1.04737883463751,"t1","B forest +reg","B forest +reg / t1",104
"475",2020-04-04,3,3.6,8.75,8.67916666666667,14.6,45.7,63.05,63.0885416666667,85.5,0.170541196262243,0.344103334821635,0.437504808985388,0.900797645495925,"t1","B forest +reg","B forest +reg / t1",105
"476",2020-04-05,3,1.7,6.75,6.78333333333333,13.4,47.2,64.25,63.8875,75.9,0.190739787699088,0.347493660767955,0.377471110715659,0.722220319424945,"t1","B forest +reg","B forest +reg / t1",106
"477",2020-04-06,3,-1.4,4.6,5.00520833333333,12.8,47.5,59.65,62.628125,81.7,0.103617011033165,0.353852076223504,0.362389056855909,0.772476240370956,"t1","B forest +reg","B forest +reg / t1",107
"478",2020-04-07,3,-0.9,4.9,6.734375,17.9,34.5,63.4,59.1822916666667,78.2,0.129845619244203,0.317348025183289,0.501910557026509,1.29836780330746,"t1","B forest +reg","B forest +reg / t1",108
"479",2020-04-08,3,6.5,9.05,11.1177083333333,19.5,39.6,46.75,47.6822916666667,55.7,0.443220843226056,0.613506328048435,0.739086287973642,1.35840931781902,"t1","B forest +reg","B forest +reg / t1",109
"480",2020-04-09,3,4.7,10.95,11.6677083333333,19,45.5,56.85,58.8395833333333,77.1,0.22893153885538,0.598166162100225,0.611099245120113,1.13978756393377,"t1","B forest +reg","B forest +reg / t1",110
"481",2020-04-10,3,2.5,8.2,8.790625,16.6,53.1,73.15,70.4208333333333,84.4,0.142514455889688,0.285698455428812,0.3793457950803,0.855183549634543,"t1","B forest +reg","B forest +reg / t1",111
"482",2020-04-11,3,3,6.7,7.04479166666667,11.7,56,84.2,77.8,91,0.0836936657404608,0.142444300246463,0.237957086295214,0.563196338126334,"t1","B forest +reg","B forest +reg / t1",112
"483",2020-04-12,3,0.2,3.25,4.41875,12,54.2,79.05,77.5520833333333,90.6,0.0621812032372949,0.164049305287018,0.218603978731602,0.632182711073452,"t1","B forest +reg","B forest +reg / t1",113
"484",2020-04-13,3,0.8,6.3,6.45625,13.2,52.2,65.1,68.8885416666667,84.8,0.105398969392119,0.338410294652571,0.339423000265447,0.700511085025568,"t1","B forest +reg","B forest +reg / t1",114
"485",2020-04-14,3,-0.4,6.2,6.19895833333333,13,54.2,74.4,74.05,89.2,0.0786554140179237,0.254065187957396,0.279098408750345,0.599539593857476,"t1","B forest +reg","B forest +reg / t1",115
"486",2020-04-15,3,6.5,8.05,8.47916666666667,11.7,66,91.85,86.6052083333333,93.5,0.0688756555309856,0.0991556079716478,0.150015233881704,0.399889701580433,"t1","B forest +reg","B forest +reg / t1",116
"487",2020-04-16,3,9.6,10,11.1645833333333,15.3,88.4,95.6,94.6916666666667,96.8,0.0418892292651512,0.0543069384727644,0.0740447655340532,0.188563194526955,"t1","B forest +reg","B forest +reg / t1",117
"488",2020-04-17,3,10,10.9,11.8104166666667,15.2,91.8,96.7,96.3458333333333,97.6,0.032293368011831,0.0459690869271698,0.0510906078079388,0.11329104384683,"t1","B forest +reg","B forest +reg / t1",118
"489",2020-04-18,3,7.3,12,11.46875,14,61.2,97.35,89.078125,98,0.0241066336838771,0.035847049127108,0.159654014377436,0.597132165861999,"t1","B forest +reg","B forest +reg / t1",119
"490",2020-04-19,3,4.7,6.9,7.43125,11.2,67.5,91.1,87.0760416666667,95.3,0.0406029521743505,0.0883093985692994,0.143486725334524,0.433997424007387,"t1","B forest +reg","B forest +reg / t1",120
"491",2020-04-20,3,2.7,5.5,5.68958333333333,8.7,65.8,87,83.4364583333333,91.8,0.0707873275970989,0.113533421290861,0.159516235170726,0.381759823731163,"t1","B forest +reg","B forest +reg / t1",121
"492",2020-04-21,3,-1.5,2.5,3.575,11.3,63.3,87.15,82.9708333333333,94.7,0.0366697389854481,0.09187271632272,0.162651744579382,0.490083244956034,"t1","B forest +reg","B forest +reg / t1",122
"493",2020-04-22,3,0.8,4.3,5.38541666666667,12.9,69.7,80.5,82.0895833333333,93.5,0.0498269557920988,0.160196025745568,0.177412309755765,0.371913134693746,"t1","B forest +reg","B forest +reg / t1",123
"494",2020-04-23,3,6.6,7.9,8.525,11.8,76.8,81.3,83.7385416666667,93.7,0.0751010002002633,0.196436449655315,0.179564168313602,0.263944873193377,"t1","B forest +reg","B forest +reg / t1",124
"495",2020-04-24,3,4.9,7.2,7.5,10.8,87.1,94.95,94.1166666666667,96.7,0.0322967544693687,0.0505585067622091,0.0627206112257633,0.155858117149432,"t1","B forest +reg","B forest +reg / t1",125
"496",2020-04-25,3,6.4,7,7.70416666666667,9.8,94.3,97,96.728125,97.8,0.0230585191758826,0.0324672735290848,0.0348933063348193,0.0635136370371374,"t1","B forest +reg","B forest +reg / t1",126
"497",2020-04-26,3,6.8,7.7,8.25833333333333,11,95.2,97.9,97.7020833333333,98.5,0.0169420040117379,0.0219393452619898,0.0253272444709605,0.0549524092163431,"t1","B forest +reg","B forest +reg / t1",127
"498",2020-04-27,3,6.1,8.1,8.275,11.6,94.7,98.25,97.809375,99,0.011067458251172,0.0184408665588595,0.0248397743541714,0.0602157670686547,"t1","B forest +reg","B forest +reg / t1",128
"499",2020-04-28,3,4.3,6.35,6.64791666666667,9.7,82.1,96.8,94.7229166666667,98.4,0.0141145049898746,0.0303449128120964,0.0564624608079931,0.216268240075568,"t1","B forest +reg","B forest +reg / t1",129
"500",2020-04-29,3,1.3,5.9,5.95416666666667,10.5,84.4,91.25,90.7677083333333,97,0.0244151702933517,0.0797294040825229,0.0922039283281815,0.182430836940544,"t1","B forest +reg","B forest +reg / t1",130
"501",2020-04-30,3,2.7,6.1,6.51354166666667,11.1,77.7,91.95,90.6260416666667,95.9,0.0361684190365538,0.0669165101415469,0.0990204877027999,0.25861622493533,"t1","B forest +reg","B forest +reg / t1",131
"502",2020-05-01,3,4,6.15,6.93854166666667,11.9,69.8,78.65,78.06875,83.8,0.149237741465146,0.22222772247764,0.220129270005136,0.328683892642037,"t1","B forest +reg","B forest +reg / t1",132
"503",2020-05-02,3,4.6,5.95,6.59895833333333,10.1,82,88.3,90.2822916666667,96.3,0.039773756195404,0.100877154684103,0.0938661665451243,0.193874105527906,"t1","B forest +reg","B forest +reg / t1",133
"504",2020-05-03,3,4.3,5.55,5.63571428571429,7.2,83.9,88.1,87.9380952380952,92.3,0.0779915511159691,0.110884247224286,0.110753313169061,0.146725938075238,"t1","B forest +reg","B forest +reg / t1",134
"505",2019-11-18,4,13.1,13.8,13.8130434782609,15.4,56.6,60.2,60.4217391304348,63.2,0.556889921784826,0.629457076118691,0.628424083969009,0.739400084280571,"t1","U forest","U forest / t1",-33
"506",2019-11-19,4,4.1,9.8,10.55,20.8,40,72.7,67.5072916666667,82.8,0.142304580667954,0.331592111599038,0.496393906898154,1.47708427337787,"t1","U forest","U forest / t1",-32
"507",2019-11-20,4,2,8.3,8.22604166666667,22.7,36.9,77.4,70.5895833333333,86,0.130214241564543,0.200907648733163,0.384496041160003,1.74754515891872,"t1","U forest","U forest / t1",-31
"508",2019-11-21,4,3.2,9.05,10.0020833333333,25.5,34.7,57.2,54.0802083333333,68.8,0.251285314798239,0.493554365906972,0.626624195905216,2.13946748578137,"t1","U forest","U forest / t1",-30
"509",2019-11-22,4,3.8,13,12.5291666666667,31,30.6,51.05,51.421875,70.7,0.268610534114939,0.731221529476875,0.829149406892861,3.13152809100147,"t1","U forest","U forest / t1",-29
"510",2019-11-23,4,13.4,16.1,16.728125,25.2,39.2,47.25,47.44375,54.1,0.742474247742479,0.960444287827936,1.01487891857305,1.75083063607079,"t1","U forest","U forest / t1",-28
"511",2019-11-24,4,8.5,11.55,12.0072916666667,18.1,48.7,75.35,73.5104166666667,87.8,0.138924432896252,0.327370362401389,0.405501534916568,1.06948152289076,"t1","U forest","U forest / t1",-27
"512",2019-11-25,4,3.3,7.25,7.17291666666667,14.6,52.1,69.8,69.6958333333333,82.3,0.14539083066905,0.280291945838905,0.319470237791953,0.797372730642689,"t1","U forest","U forest / t1",-26
"513",2019-11-26,4,1.8,4.95,5.60416666666667,11.7,53.7,69.65,67.2104166666667,77.4,0.157933398532919,0.265053066076226,0.318108493287354,0.639084269054603,"t1","U forest","U forest / t1",-25
"514",2019-11-27,4,3.7,6.55,6.9125,10.7,54.9,66.65,66.303125,76.1,0.193850234382039,0.344867255697032,0.350871097805895,0.577405420051539,"t1","U forest","U forest / t1",-24
"515",2019-11-28,4,5.1,7.75,8.9875,17.1,47.1,67.45,66.4916666666667,76.8,0.214638483432639,0.344589292680142,0.4150049259796,1.015911565355,"t1","U forest","U forest / t1",-23
"516",2019-11-29,4,2.3,6.25,6.425,13.1,57.2,86.6,81.5729166666667,91.3,0.0719918385422137,0.127264063147077,0.199172144604937,0.63510114562131,"t1","U forest","U forest / t1",-22
"517",2019-11-30,4,3.9,5.9,7.29895833333333,15.4,52.5,75,74.1135416666667,84.8,0.124096593558377,0.233588066789438,0.294610064021657,0.828971115868003,"t1","U forest","U forest / t1",-21
"518",2019-12-01,4,2.9,9.25,10.75625,25.8,43.3,67.7,67.165625,84.3,0.120925109379868,0.380219969383103,0.530904619044054,1.89106046663049,"t1","U forest","U forest / t1",-20
"519",2019-12-02,4,8.6,14.7,14.0875,19.9,36.5,52.5,54.4197916666667,68.8,0.363205506351163,0.824262233254474,0.76177972534497,1.35746533221122,"t1","U forest","U forest / t1",-19
"520",2019-12-03,4,4.6,8.95,9.921875,20.5,32.2,52.8,50.9291666666667,63.7,0.318611719091333,0.536832302509902,0.644940042108715,1.64126993487388,"t1","U forest","U forest / t1",-18
"521",2019-12-04,4,2.8,10.15,11.0729166666667,23.7,35.6,61.45,59.6510416666667,79,0.157592218048672,0.472041214769385,0.646944550767429,1.80345748985863,"t1","U forest","U forest / t1",-17
"522",2019-12-05,4,9,14.55,14.9927083333333,25.2,31.1,45.6,46.253125,63.4,0.421850969279903,0.906357774279,0.978790849467013,2.21750424311171,"t1","U forest","U forest / t1",-16
