"","fuel_type","fuel_type_num","transect","Community","site","site_num","fuel_site","fuel_site_num","datalogger","point_id","date","time","moisture"
"2397","1 h fuel sticks","6","t4","U forest","U forest / t4","11","1 h fuel sticks / U forest / t4","55",NA,43,2020-02-25,66,8.71813333852813
"2398","1 h fuel sticks","6","t4","U forest","U forest / t4","11","1 h fuel sticks / U forest / t4","55",NA,44,2020-02-25,66,9.47216826747042
"2399","1 h fuel sticks","6","t4","U forest","U forest / t4","11","1 h fuel sticks / U forest / t4","55",NA,45,2020-02-25,66,11.489043372066
"2400","1 h fuel sticks","6","t4","U forest","U forest / t4","11","1 h fuel sticks / U forest / t4","55",NA,41,2020-03-09,79,10.2609736285004
"2401","1 h fuel sticks","6","t4","U forest","U forest / t4","11","1 h fuel sticks / U forest / t4","55",NA,42,2020-03-09,79,11.4659558067613
"2402","1 h fuel sticks","6","t4","U forest","U forest / t4","11","1 h fuel sticks / U forest / t4","55",NA,43,2020-03-09,79,11.6090965115607
"2403","1 h fuel sticks","6","t4","U forest","U forest / t4","11","1 h fuel sticks / U forest / t4","55",NA,44,2020-03-09,79,11.3302263924189
"2404","1 h fuel sticks","6","t4","U forest","U forest / t4","11","1 h fuel sticks / U forest / t4","55",NA,45,2020-03-09,79,12.311915727137
"2405","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,46,2019-11-18,-33,9.6149206278611
"2406","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,47,2019-11-18,-33,9.40395722909601
"2407","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,48,2019-11-18,-33,13.9065020554868
"2408","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,49,2019-11-18,-33,12.817529022953
"2409","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,50,2019-11-18,-33,12.6399511684581
"2410","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,46,2019-12-05,-16,7.94208341142607
"2411","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,47,2019-12-05,-16,5.78256677236785
"2412","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,48,2019-12-05,-16,10.5774582273315
"2413","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,49,2019-12-05,-16,8.42981746360071
"2414","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,50,2019-12-05,-16,9.32350101988222
"2415","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,46,2019-12-17,-4,8.66385485879231
"2416","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,47,2019-12-17,-4,3.53861072456019
"2417","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,48,2019-12-17,-4,11.2970036881305
"2418","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,49,2019-12-17,-4,8.63487153742354
"2419","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,50,2019-12-17,-4,10.5832533366717
"2420","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,46,2019-12-30,9,8.90719337939497
"2421","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,47,2019-12-30,9,3.86703712281242
"2422","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,48,2019-12-30,9,10.4779753290866
"2423","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,49,2019-12-30,9,10.9502916785598
"2424","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,50,2019-12-30,9,8.73765180741148
"2425","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,46,2020-01-15,25,9.20818720320294
"2426","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,47,2020-01-15,25,6.84496941743709
"2427","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,48,2020-01-15,25,11.2678069256916
"2428","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,49,2020-01-15,25,11.2313369143999
"2429","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,50,2020-01-15,25,13.7357440513448
"2430","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,46,2020-01-29,39,9.47292490410113
"2431","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,47,2020-01-29,39,4.63295484159238
"2432","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,48,2020-01-29,39,8.37482257031749
"2433","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,49,2020-01-29,39,16.7343250387251
"2434","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,50,2020-01-29,39,8.76194274476837
"2435","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,46,2020-02-16,57,10.8240546933919
"2436","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,47,2020-02-16,57,6.65264446988883
"2437","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,48,2020-02-16,57,11.2894152047465
"2438","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,49,2020-02-16,57,10.2164334773398
"2439","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,50,2020-02-16,57,9.61782167027081
"2440","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,46,2020-02-25,66,5.94537046778147
"2441","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,47,2020-02-25,66,5.85138827787101
"2442","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,48,2020-02-25,66,8.82318588108525
"2443","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,49,2020-02-25,66,9.31879851584053
"2444","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,50,2020-02-25,66,9.2579016122078
"2445","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,46,2020-03-09,79,14.2873633418205
"2446","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,47,2020-03-09,79,13.487842094666
"2447","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,48,2020-03-09,79,11.6653221988014
"2448","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,49,2020-03-09,79,10.6036248124233
"2449","1 h fuel sticks","6","t4","B shrubland","B shrubland / t4","12","1 h fuel sticks / B shrubland / t4","56",NA,50,2020-03-09,79,11.6091103048707
"2450","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,16,2019-11-18,-33,14.5407232587068
"2451","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,17,2019-11-18,-33,10.9452690309448
"2452","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,18,2019-11-18,-33,10.5735254646356
"2453","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,19,2019-11-18,-33,12.7300564762406
"2454","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,20,2019-11-18,-33,13.5225694395887
"2455","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,16,2019-12-05,-16,11.3004061858338
"2456","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,17,2019-12-05,-16,9.75165341505235
"2457","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,18,2019-12-05,-16,9.61376549949448
"2458","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,19,2019-12-05,-16,11.3560093472511
"2459","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,20,2019-12-05,-16,9.94141387628666
"2460","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,16,2019-12-17,-4,10.9595047452042
"2461","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,17,2019-12-17,-4,9.17384869748322
"2462","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,18,2019-12-17,-4,9.3559837806915
"2463","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,19,2019-12-17,-4,11.0384420868689
"2464","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,20,2019-12-17,-4,8.17602236505782
"2465","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,16,2019-12-30,9,10.9842651793083
"2466","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,17,2019-12-30,9,8.27772085717946
"2467","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,18,2019-12-30,9,9.86266408438765
"2468","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,19,2019-12-30,9,10.7240117208249
"2469","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,20,2019-12-30,9,10.1495849051326
"2470","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,16,2020-01-15,25,9.19473728913553
"2471","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,17,2020-01-15,25,8.36760421352362
"2472","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,18,2020-01-15,25,10.4006601426105
"2473","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,19,2020-01-15,25,10.777940129813
"2474","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,20,2020-01-15,25,8.78777490254862
"2475","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,16,2020-01-29,39,9.2209917942817
"2476","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,17,2020-01-29,39,6.82768829298836
"2477","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,18,2020-01-29,39,8.26989348441178
"2478","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,19,2020-01-29,39,7.5970719284675
"2479","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,20,2020-01-29,39,8.52912937424309
"2480","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,16,2020-02-16,57,11.4399877236588
"2481","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,17,2020-02-16,57,8.54781935381512
"2482","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,18,2020-02-16,57,8.44767846877594
"2483","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,19,2020-02-16,57,10.885954697259
"2484","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,20,2020-02-16,57,10.5514911964446
"2485","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,16,2020-02-25,66,8.9074012358033
"2486","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,17,2020-02-25,66,8.59861290900918
"2487","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,18,2020-02-25,66,9.6753568924287
"2488","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,19,2020-02-25,66,8.04458938937373
"2489","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,20,2020-02-25,66,8.75202831479119
"2490","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,16,2020-03-09,79,9.29607428101026
"2491","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,17,2020-03-09,79,8.67206535663789
"2492","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,18,2020-03-09,79,8.66576572504992
"2493","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,19,2020-03-09,79,9.16476155103838
"2494","10 h fuel sticks","7","t1","U forest","U forest / t1","1","10 h fuel sticks / U forest / t1","57",4,20,2020-03-09,79,8.1088756291325
"2585","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,11,2019-11-18,-33,12.2166749745748
"2586","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,12,2019-11-18,-33,17.9310883063314
"2587","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,13,2019-11-18,-33,16.3476307661849
"2588","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,14,2019-11-18,-33,15.1950682531644
"2589","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,15,2019-11-18,-33,11.4087105273821
"2590","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,11,2019-12-05,-16,7.7844733987468
"2591","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,12,2019-12-05,-16,10.6066352939043
"2592","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,13,2019-12-05,-16,10.206628665741
"2593","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,14,2019-12-05,-16,14.2339421612398
"2594","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,15,2019-12-05,-16,6.44590705182437
"2595","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,11,2019-12-17,-4,8.51575761939462
"2596","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,12,2019-12-17,-4,8.98347388450854
"2597","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,13,2019-12-17,-4,11.0436571825487
"2598","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,14,2019-12-17,-4,10.4867220541713
"2599","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,15,2019-12-17,-4,12.5740118323322
"2600","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,11,2019-12-30,9,10.6339704710679
"2601","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,12,2019-12-30,9,12.102145701914
"2602","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,13,2019-12-30,9,13.3058573061015
"2603","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,14,2019-12-30,9,11.4163579352396
"2604","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,15,2019-12-30,9,9.60838816809002
"2605","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,11,2020-01-15,25,9.6510849759813
"2606","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,12,2020-01-15,25,16.7426039520476
"2607","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,13,2020-01-15,25,13.1337020173712
"2608","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,14,2020-01-15,25,7.70094935285542
"2609","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,15,2020-01-15,25,9.6921535422425
"2610","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,11,2020-01-29,39,7.62226829370379
"2611","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,12,2020-01-29,39,10.0359817861442
"2612","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,13,2020-01-29,39,9.39777633897376
"2613","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,14,2020-01-29,39,5.90529142601161
"2614","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,15,2020-01-29,39,8.07676245091354
"2615","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,11,2020-02-16,57,9.06744543720844
"2616","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,12,2020-02-16,57,13.6260803623374
"2617","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,13,2020-02-16,57,17.0441052147929
"2618","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,14,2020-02-16,57,11.5878227305033
"2619","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,15,2020-02-16,57,9.86006897162941
"2620","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,11,2020-02-25,66,19.4887658481531
"2621","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,12,2020-02-25,66,11.9413656619303
"2622","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,13,2020-02-25,66,11.469651502532
"2623","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,14,2020-02-25,66,10.5178584536828
"2624","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,15,2020-02-25,66,9.56919323680962
"2625","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,11,2020-03-09,79,7.06295103875259
"2626","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,12,2020-03-09,79,10.3172068949463
"2627","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,13,2020-03-09,79,10.193512327943
"2628","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,14,2020-03-09,79,7.13724444904382
"2629","10 h fuel sticks","7","t1","B forest +reg","B forest +reg / t1","2","10 h fuel sticks / B forest +reg / t1","58",3,15,2020-03-09,79,6.9301629676855
"2720","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,6,2019-11-18,-33,16.0433431260274
"2721","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,7,2019-11-18,-33,10.0543741712213
"2722","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,8,2019-11-18,-33,9.2823535669906
"2723","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,9,2019-11-18,-33,8.67491783350311
"2724","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,10,2019-11-18,-33,9.66361067981317
"2725","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,6,2019-12-05,-16,5.54867834292003
"2726","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,7,2019-12-05,-16,5.87550334816733
"2727","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,8,2019-12-05,-16,3.68753822126506
"2728","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,9,2019-12-05,-16,7.79323950605017
"2729","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,10,2019-12-05,-16,6.01391655954959
"2730","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,6,2019-12-17,-4,8.21117015881708
"2731","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,7,2019-12-17,-4,8.70306167898531
"2732","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,8,2019-12-17,-4,6.66113107225549
"2733","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,9,2019-12-17,-4,7.91846290745457
"2734","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,10,2019-12-17,-4,7.51154657764675
"2735","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,6,2019-12-30,9,7.66483377695163
"2736","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,7,2019-12-30,9,8.16983615885423
"2737","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,8,2019-12-30,9,7.09164535485934
"2738","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,9,2019-12-30,9,8.76304437075513
"2739","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,10,2019-12-30,9,8.32731481597221
"2740","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,6,2020-01-15,25,7.87521938276882
"2741","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,7,2020-01-15,25,9.18765782291157
"2742","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,8,2020-01-15,25,5.62825437580026
"2743","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,9,2020-01-15,25,8.22229066356454
"2744","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,10,2020-01-15,25,7.78256838317106
"2745","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,6,2020-01-29,39,5.89865789569909
"2746","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,7,2020-01-29,39,7.43219322251728
"2747","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,8,2020-01-29,39,5.74672862361801
"2748","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,9,2020-01-29,39,7.65891867971333
"2749","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,10,2020-01-29,39,7.56576733507397
"2750","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,6,2020-02-16,57,9.02049842999019
"2751","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,7,2020-02-16,57,9.07788787016693
"2752","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,8,2020-02-16,57,7.50406504172016
"2753","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,9,2020-02-16,57,10.3393061835778
"2754","10 h fuel sticks","7","t1","B forest -reg","B forest -reg / t1","3","10 h fuel sticks / B forest -reg / t1","59",2,10,2020-02-16,57,7.38586703974896
